osm_id,osm_type,name,phone,email,website,street,city,state,postcode,category,lat,lon,strategy,primary_flaw,flaw_count,score,grade,report_json,demo_url
141114083,way,Hampton Inn Orlando Near Universal Blv/International Dr,+1 407-345-1112,,https://www.hilton.com/en/hotels/mcokkhx-hampton-orlando-near-universal-blv-international-dr/,Kirkman Road,Orlando,Florida,32819,tourism=hotel,28.4592755,-81.4594185,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Hampton+Inn+Orlando+Near+Universal+Blv%2FInternational+Dr&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-345-1112&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
141114084,way,StaySky Suites I-Drive Orlando,+1 407 581 2151;+1 800 228 2027,,https://www.stayskysuitesidriveorlando.com/,Canada Avenue,Orlando,Florida,32819,tourism=hotel,28.452027,-81.4674261,website_upgrade,Sluggish load time (2.2s),1,85,B,"{""score"": 85, ""grade"": ""B"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Sluggish load time (2.2s)"", ""status"": ""fail"", ""detail"": ""Server response is slower than the ~1s users expect."", ""recommendation"": ""Enable caching/CDN and compress assets to cut response time.""}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Orlando Hotel Suites | I-Drive Orlando Hotel | Official Webs\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Meta description present"", ""status"": ""pass"", ""detail"": ""Search snippet is controlled, not auto-generated."", ""recommendation"": """"}, {""id"": ""seo_h1"", ""title"": ""Primary heading (H1) present"", ""status"": ""pass"", ""detail"": ""Clear page hierarchy for SEO."", ""recommendation"": """"}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Social share tags present"", ""status"": ""pass"", ""detail"": ""Links preview correctly on social/chat apps."", ""recommendation"": """"}], ""flaw_count"": 1, ""primary_flaw"": ""Sluggish load time (2.2s)""}",https://demo-site-beige-eight.vercel.app/?biz=StaySky+Suites+I-Drive+Orlando&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407+581+2151%3B%2B1+800+228+2027&report=eyJzY29yZSI6IDg1LCAiZ3JhZGUiOiAiQiIsICJpc3N1ZXMiOiBbIlNsdWdnaXNoIGxvYWQgdGltZSAoMi4ycykiXX0%3D
141114102,way,Baymont,+1 407-212-3021,,https://www.floridianhotelorlando.com/,Canada Avenue,Orlando,Florida,32819,tourism=hotel,28.4526378,-81.4675008,website_upgrade,Website is unreachable or down,1,0,F,"{""score"": 0, ""grade"": ""F"", ""is_protected"": false, ""error"": ""Connection Failed"", ""checks"": [{""id"": ""uptime"", ""title"": ""Website is unreachable or down"", ""status"": ""fail"", ""detail"": ""The server refused the connection."", ""recommendation"": ""Verify hosting/DNS is active; migrate to reliable hosting.""}], ""flaw_count"": 1, ""primary_flaw"": ""Website is unreachable or down""}",https://demo-site-beige-eight.vercel.app/?biz=Baymont&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-212-3021&report=eyJzY29yZSI6IDAsICJncmFkZSI6ICJGIiwgImlzc3VlcyI6IFsiV2Vic2l0ZSBpcyB1bnJlYWNoYWJsZSBvciBkb3duIl19
148748792,way,Best Western International Drive - Orlando,+1 407 345 1172;+1 800 780 7234,,https://www.bestwestern.com/en_US/book/hotels-in-orlando/best-western-international-drive-orlando/propertyCode.10385.html,Jamaican Court,Orlando,Florida,32819-9313,tourism=hotel,28.4474666,-81.4717875,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Best+Western+International+Drive+-+Orlando&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407+345+1172%3B%2B1+800+780+7234&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
148748796,way,Embassy Suites by Hilton Orlando International Drive ICON Park,+1 407-345-8250,,https://www.hilton.com/en/hotels/mcoites-embassy-suites-orlando-international-drive-icon-park/,Jamaican Court,Orlando,Florida,32819,tourism=hotel,28.4470466,-81.4731622,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Embassy+Suites+by+Hilton+Orlando+International+Drive+ICON+Park&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-345-8250&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
154082379,way,Holiday Inn Express & Suites Universal Studios Orlando,+1-407-363-1333,,https://www.ihg.com/holidayinnexpress/hotels/us/en/orlando/mcomb/hoteldetail,Major Boulevard,Orlando,Florida,32819,tourism=hotel,28.4820528,-81.4545926,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Holiday+Inn+Express+%26+Suites+Universal+Studios+Orlando&city=Orlando&cat=tourism%3Dhotel&phone=%2B1-407-363-1333&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
154082388,way,Hampton,+1 407-351-6716,,https://www.hilton.com/en/hotels/mcowhhx-hampton-closest-to-universal-orlando/,Windhover Drive,Orlando,Florida,32819,tourism=hotel,28.4856999,-81.4560072,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Hampton&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-351-6716&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
154082391,way,Comfort Suites Near Universal Orlando Resort,+1 407-363-1967,,https://www.choicehotels.com/florida/sanford/comfort-inn-hotels,Major Boulevard,Orlando,Florida,32819,tourism=hotel,28.4814226,-81.4530366,website_upgrade,Website is unreachable or down,1,0,F,"{""score"": 0, ""grade"": ""F"", ""is_protected"": false, ""error"": ""Connection Failed"", ""checks"": [{""id"": ""uptime"", ""title"": ""Website is unreachable or down"", ""status"": ""fail"", ""detail"": ""The server refused the connection."", ""recommendation"": ""Verify hosting/DNS is active; migrate to reliable hosting.""}], ""flaw_count"": 1, ""primary_flaw"": ""Website is unreachable or down""}",https://demo-site-beige-eight.vercel.app/?biz=Comfort+Suites+Near+Universal+Orlando+Resort&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-363-1967&report=eyJzY29yZSI6IDAsICJncmFkZSI6ICJGIiwgImlzc3VlcyI6IFsiV2Vic2l0ZSBpcyB1bnJlYWNoYWJsZSBvciBkb3duIl19
154082399,way,Hyatt Place,+1 407-351-0627,,https://www.hyatt.com/en-us/hotel/florida/hyatt-place-across-from-universal-orlando-resort/orlzu,Caravan Court,Orlando,Florida,32819,tourism=hotel,28.4750745,-81.4567757,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Hyatt+Place&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-351-0627&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
154082409,way,"Extended Stay America - Orlando Theme Parks - Major Blvd., FL",+1 407-351-1788,,,Major Boulevard,Orlando,Florida,32819,tourism=hotel,28.4802211,-81.4542665,no_website,,0,,,,https://demo-site-beige-eight.vercel.app/?biz=Extended+Stay+America+-+Orlando+Theme+Parks+-+Major+Blvd.%2C+FL&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-351-1788
154082417,way,Courtyard by Marriott across Universal Orlando,+1 407-351-3333,reservations@cy-universal.com,https://www.marriott.com/en-us/hotels/mcoyu-courtyard-across-universal-orlando/overview/,Caravan Court,Orlando,Florida,32819,tourism=hotel,28.4763306,-81.457617,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Courtyard+by+Marriott+across+Universal+Orlando&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-351-3333&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
154082420,way,Fairfield Inn & Suites,+1 407-581-5600,,https://www.marriott.com/hotels/travel/mcous-fairfield-inn-and-suites-orlando-near-universal-orlando-resort/,Vineland Road,Orlando,Florida,32819-7827,tourism=hotel,28.482006,-81.4565988,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Fairfield+Inn+%26+Suites&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-581-5600&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
154082421,way,La Quinta Inn & Suites Orlando Universal area,+1 407-313-3100,,https://www.wyndhamhotels.com/laquinta/orlando-florida/la-quinta-orlando-universal-area/overview,Major Boulevard,Orlando,Florida,32819,tourism=hotel,28.4812322,-81.4528241,website_upgrade,Sluggish load time (1.2s),2,75,B,"{""score"": 75, ""grade"": ""B"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Sluggish load time (1.2s)"", ""status"": ""fail"", ""detail"": ""Server response is slower than the ~1s users expect."", ""recommendation"": ""Enable caching/CDN and compress assets to cut response time.""}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""La Quinta Inn & Suites by Wyndham Orlando Universal area | O\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Meta description present"", ""status"": ""pass"", ""detail"": ""Search snippet is controlled, not auto-generated."", ""recommendation"": """"}, {""id"": ""seo_h1"", ""title"": ""Primary heading (H1) present"", ""status"": ""pass"", ""detail"": ""Clear page hierarchy for SEO."", ""recommendation"": """"}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Missing social preview tags"", ""status"": ""fail"", ""detail"": ""No Open Graph tags \u2014 shared links show a blank/ugly preview."", ""recommendation"": ""Add og:title, og:description and og:image meta tags.""}], ""flaw_count"": 2, ""primary_flaw"": ""Sluggish load time (1.2s)""}",https://demo-site-beige-eight.vercel.app/?biz=La+Quinta+Inn+%26+Suites+Orlando+Universal+area&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-313-3100&report=eyJzY29yZSI6IDc1LCAiZ3JhZGUiOiAiQiIsICJpc3N1ZXMiOiBbIlNsdWdnaXNoIGxvYWQgdGltZSAoMS4ycykiLCAiTWlzc2luZyBzb2NpYWwgcHJldmlldyB0YWdzIl19
154082422,way,Clarion Inn & Suites Across From Universal Orlando Resort,+13212344256,,,Caravan Court,Orlando,Florida,32819,tourism=hotel,28.4771445,-81.4548131,no_website,,0,,,,https://demo-site-beige-eight.vercel.app/?biz=Clarion+Inn+%26+Suites+Across+From+Universal+Orlando+Resort&city=Orlando&cat=tourism%3Dhotel&phone=%2B13212344256
183211153,way,Ramada Suites Orlando Airport,+1 407-240-3939,,https://www.wyndhamhotels.com/ramada/orlando-florida/ramada-suites-orlando-airport/overview,Augusta National Drive,Orlando,Florida,32822,tourism=hotel,28.4561313,-81.3088327,website_upgrade,Extremely slow load time (4.0s),2,75,B,"{""score"": 75, ""grade"": ""B"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Extremely slow load time (4.0s)"", ""status"": ""fail"", ""detail"": ""Visitors are likely abandoning the page before it loads."", ""recommendation"": ""Move to modern static hosting (e.g. Vercel/Netlify/CDN) \u2014 this alone can 10x load speed.""}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Ramada by Wyndham Suites Orlando Airport | Orlando, FL Hotel\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Meta description present"", ""status"": ""pass"", ""detail"": ""Search snippet is controlled, not auto-generated."", ""recommendation"": """"}, {""id"": ""seo_h1"", ""title"": ""Primary heading (H1) present"", ""status"": ""pass"", ""detail"": ""Clear page hierarchy for SEO."", ""recommendation"": """"}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Missing social preview tags"", ""status"": ""fail"", ""detail"": ""No Open Graph tags \u2014 shared links show a blank/ugly preview."", ""recommendation"": ""Add og:title, og:description and og:image meta tags.""}], ""flaw_count"": 2, ""primary_flaw"": ""Extremely slow load time (4.0s)""}",https://demo-site-beige-eight.vercel.app/?biz=Ramada+Suites+Orlando+Airport&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-240-3939&report=eyJzY29yZSI6IDc1LCAiZ3JhZGUiOiAiQiIsICJpc3N1ZXMiOiBbIkV4dHJlbWVseSBzbG93IGxvYWQgdGltZSAoNC4wcykiLCAiTWlzc2luZyBzb2NpYWwgcHJldmlldyB0YWdzIl19
183282409,way,Hilton Garden Inn Orlando Airport,+1 407-240-3725,,https://www.hilton.com/en/hotels/orlahgi-hilton-garden-inn-orlando-airport/,Augusta National Drive,Orlando,Florida,32822,tourism=hotel,28.458263,-81.3079772,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Hilton+Garden+Inn+Orlando+Airport&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-240-3725&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
183353191,way,Marriott Orlando Airport Lakeside,+1-407-851-9000,,https://www.marriott.com/en-us/hotels/mcoap-marriott-orlando-airport-lakeside/overview/,Augusta National Drive,Orlando,Florida,32822,tourism=hotel,28.4561571,-81.3056489,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Marriott+Orlando+Airport+Lakeside&city=Orlando&cat=tourism%3Dhotel&phone=%2B1-407-851-9000&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
183356804,way,Staybridge Suites Orlando Airport,+1-800-230-4134,,,Augusta National Drive,Orlando,Florida,32822,tourism=hotel,28.4571694,-81.3083885,no_website,,0,,,,https://demo-site-beige-eight.vercel.app/?biz=Staybridge+Suites+Orlando+Airport&city=Orlando&cat=tourism%3Dhotel&phone=%2B1-800-230-4134
183389364,way,Holiday Inn Orlando - International Airport,+1-407-851-6400,frontoffice@hiorlandoairport.com,,TG Lee Boulevard,Orlando,Florida,32822,tourism=hotel,28.4594399,-81.3088422,no_website,,0,,,,https://demo-site-beige-eight.vercel.app/?biz=Holiday+Inn+Orlando+-+International+Airport&city=Orlando&cat=tourism%3Dhotel&phone=%2B1-407-851-6400
183531554,way,Embassy Suites by Hilton Orlando Airport,,,https://www.hilton.com/en/hotels/mcoates-embassy-suites-orlando-airport/,T. G. Lee Boulevard,Orlando,Florida,32822,tourism=hotel,28.4607123,-81.3055743,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Embassy+Suites+by+Hilton+Orlando+Airport&city=Orlando&cat=tourism%3Dhotel&phone=&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
183599970,way,Courtyard Orlando Airport,+1 407-240-7200,,https://www.marriott.com/mcoch,North Frontage Road,Orlando,Florida,32812,tourism=hotel,28.4591591,-81.3113441,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Courtyard+Orlando+Airport&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-240-7200&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
281411713,way,DoubleTree,+1 407-425-4455,,https://www.hilton.com/en/hotels/mcooddt-doubletree-orlando-downtown/,South Ivanhoe Boulevard,Orlando,Florida,32804,tourism=hotel,28.5589606,-81.3787011,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=DoubleTree&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-425-4455&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
294127192,way,Days Inn Orlando Midtown,+1 407-720-3732,,https://www.wyndhamhotels.com/days-inn/orlando-florida/days-inn-orlando-downtown/overview,South Orange Blossom Trail,Orlando,Florida,32839,tourism=hotel,28.5086776,-81.3981676,website_upgrade,Missing social preview tags,1,90,A,"{""score"": 90, ""grade"": ""A"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Fast server response"", ""status"": ""pass"", ""detail"": ""Time-to-first-byte was 0.51s."", ""recommendation"": """"}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Days Inn by Wyndham Orlando Downtown | Orlando, FL Hotels\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Meta description present"", ""status"": ""pass"", ""detail"": ""Search snippet is controlled, not auto-generated."", ""recommendation"": """"}, {""id"": ""seo_h1"", ""title"": ""Primary heading (H1) present"", ""status"": ""pass"", ""detail"": ""Clear page hierarchy for SEO."", ""recommendation"": """"}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Missing social preview tags"", ""status"": ""fail"", ""detail"": ""No Open Graph tags \u2014 shared links show a blank/ugly preview."", ""recommendation"": ""Add og:title, og:description and og:image meta tags.""}], ""flaw_count"": 1, ""primary_flaw"": ""Missing social preview tags""}",https://demo-site-beige-eight.vercel.app/?biz=Days+Inn+Orlando+Midtown&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-720-3732&report=eyJzY29yZSI6IDkwLCAiZ3JhZGUiOiAiQSIsICJpc3N1ZXMiOiBbIk1pc3Npbmcgc29jaWFsIHByZXZpZXcgdGFncyJdfQ%3D%3D
313653165,way,Howard Johnson Inn Airport Florida Mall,+1 407-851-1050,,http://www.hojo.com/hotels/florida/orlando/howard-johnson-inn-airport-florida-mall/hotel-overview?cid=local&iata=00065402&iata=00065402,South Orange Blossom Trail,Orlando,Florida,32837,tourism=hotel,28.4245165,-81.4040751,website_upgrade,Sluggish load time (1.3s),4,55,D,"{""score"": 55, ""grade"": ""D"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Sluggish load time (1.3s)"", ""status"": ""fail"", ""detail"": ""Server response is slower than the ~1s users expect."", ""recommendation"": ""Enable caching/CDN and compress assets to cut response time.""}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Search Results\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Missing meta description"", ""status"": ""fail"", ""detail"": ""Google will auto-generate a snippet, often poorly."", ""recommendation"": ""Write a compelling 150-character meta description per page.""}, {""id"": ""seo_h1"", ""title"": ""Missing primary heading (H1)"", ""status"": ""fail"", ""detail"": ""No H1 \u2014 search engines can't tell what the page is about."", ""recommendation"": ""Add one clear, keyword-relevant H1 per page.""}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Missing social preview tags"", ""status"": ""fail"", ""detail"": ""No Open Graph tags \u2014 shared links show a blank/ugly preview."", ""recommendation"": ""Add og:title, og:description and og:image meta tags.""}], ""flaw_count"": 4, ""primary_flaw"": ""Sluggish load time (1.3s)""}",https://demo-site-beige-eight.vercel.app/?biz=Howard+Johnson+Inn+Airport+Florida+Mall&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-851-1050&report=eyJzY29yZSI6IDU1LCAiZ3JhZGUiOiAiRCIsICJpc3N1ZXMiOiBbIlNsdWdnaXNoIGxvYWQgdGltZSAoMS4zcykiLCAiTWlzc2luZyBtZXRhIGRlc2NyaXB0aW9uIiwgIk1pc3NpbmcgcHJpbWFyeSBoZWFkaW5nIChIMSkiLCAiTWlzc2luZyBzb2NpYWwgcHJldmlldyB0YWdzIl19
313653284,way,La Quinta Inn & Suites Orlando South,+1 407-240-0500,,https://www.wyndhamhotels.com/laquinta/orlando-florida/la-quinta-orlando-south/overview,,City Not Listed,Florida,,tourism=hotel,28.4289996,-81.405686,website_upgrade,Missing meta description,3,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Fast server response"", ""status"": ""pass"", ""detail"": ""Time-to-first-byte was 1.11s."", ""recommendation"": """"}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Search Results\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Missing meta description"", ""status"": ""fail"", ""detail"": ""Google will auto-generate a snippet, often poorly."", ""recommendation"": ""Write a compelling 150-character meta description per page.""}, {""id"": ""seo_h1"", ""title"": ""Missing primary heading (H1)"", ""status"": ""fail"", ""detail"": ""No H1 \u2014 search engines can't tell what the page is about."", ""recommendation"": ""Add one clear, keyword-relevant H1 per page.""}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Missing social preview tags"", ""status"": ""fail"", ""detail"": ""No Open Graph tags \u2014 shared links show a blank/ugly preview."", ""recommendation"": ""Add og:title, og:description and og:image meta tags.""}], ""flaw_count"": 3, ""primary_flaw"": ""Missing meta description""}",https://demo-site-beige-eight.vercel.app/?biz=La+Quinta+Inn+%26+Suites+Orlando+South&city=City+Not+Listed&cat=tourism%3Dhotel&phone=%2B1+407-240-0500&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbIk1pc3NpbmcgbWV0YSBkZXNjcmlwdGlvbiIsICJNaXNzaW5nIHByaW1hcnkgaGVhZGluZyAoSDEpIiwgIk1pc3Npbmcgc29jaWFsIHByZXZpZXcgdGFncyJdfQ%3D%3D
313780265,way,Orlando Palms,+1 407-859-4100,,https://hamptoninn-flmall-orlando.h-rez.com/index.htm,South Orange Blossom Trail,Orlando,Florida,32809,tourism=hotel,28.4401728,-81.4028032,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Orlando+Palms&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-859-4100&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
313780277,way,Red Roof Inn Orlando South - Florida Mall,+1 407-240-0570,,https://www.redroof.com/property/Orlando/FL/32809/Hotels-close-to-Orlando-Airport-Florida-528/RRI766/,South Orange Blossom Trail,Orlando,Florida,32809,tourism=hotel,28.4448746,-81.4033787,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Red+Roof+Inn+Orlando+South+-+Florida+Mall&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-240-0570&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
